OWNER,TABLE,DATA_TYPE,LABEL,ALIAS,TYPE,DESC
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,DrvAlone,Drove alone,Double,Drove alone
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Carpool,Carpooled:,Double,Carpooled
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Carpl2,In 2-person carpool,Double,In 2-person carpool
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Carpl3,In 3-person carpool,Double,In 3-person carpool
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Carpl4,In 4-person carpool,Double,In 4-person carpool
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Carpl5or6,In 5- or 6-person carpool,Double,In 5- or 6-person carpool
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Carpl7pls,In 7-or-more-person carpool,Double,In 7-or-more-person carpool
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,PublTran,Public transportation (excluding taxicab),Double,Public transportation (excluding taxicab)
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,BusTroll,Bus or trolley bus,Double,Bus or trolley bus
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,StCarTroll,Streetcar or trolley car (carro publico in Puerto Rico),Double,Streetcar or trolley car (carro publico in Puerto Rico)
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,SubEl,Subway or elevated,Double,Subway or elevated
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,RR,Railroad,Double,Railroad
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Ferry,Ferryboat,Double,Ferryboat
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Taxi,Taxicab,Double,Taxicab
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Motorcyc,Motorcycle,Double,Motorcycle
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Bike,Bicycle,Double,Bicycle
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Walk,Walked,Double,Walked
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Other,Other means,Double,Other means
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,Telecomm,Worked at home,Double,Worked at home
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,PopOver16,Population 16 years and over,Double,Population 16 years and over
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,TotEmpInForce,In labor force,Double,No variable
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,UnempPct,Percent non in labor force,Double,Percent non in labor force
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,TimeToWk,Mean Travel Time to Work,Double,Mean Travel Time to Work
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,MedHHI,Median household income (dollars),Double,Median household income (dollars)
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,PctFoodSNAP,Percentage of households with Food Stamp/SNAP benefits in the past 12 months,Double,"Percentage of households with Food Stamp/SNAP benefits in the past 12 months
"
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,PCTNOINS,Percentage of civilian noninstitutionalized population with no health insurance coverage,Double,"Percentage of civilian noninstitutionalized population with no health insurance coverage
"
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,PctFamBelPov,Percentage of families and people whose income is the past 12 months is below the poverty level,Double,No variable
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,TotHU,Total housing units,Double,Total housing units
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,HUOcc,Occupied housing units,Double,Occupied housing units
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,HUVACANT,Vacant housing units,Double,"Vacant housing units
"
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,NoVehN,Households with no vehicles available,Double,Households with no vehicles available
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,NoVehP,Percentage of households with no vehicles available,Double,Percentage of households with no vehicles available
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,OneVehN,Households with 1 vehicle available,Double,Households with 1 vehicle available
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,OneVehP,Percentage of households with 1 vehicle available,Double,Percentage of households with 1 vehicle available
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,TwoVehN,Households with 2 vehicles available,Double,Households with 2 vehicles available
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,TwoVehP,Percentage of households with 2 vehicles available,Double,Percentage of households with 2 vehicles available
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,ThrPlsVehN,Households with 3 or more vehicles available ,Double,Households with 3 or more vehicles available
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,ThrPlsVehP,Percentage of households with 3 or more vehicles available ,Double,Percentage of households with 3 or more vehicles available
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,TotPop,Total Population,Double,Total Population
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,TotMale,Male Population,Double,Male Population
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,TotFem,Female Population,Double,Female Population
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllWhite,Total White,Double,Total White
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllWhitePct,Percent White,Double,No variable
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllBlk,Total Black,Double,Total Black
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllBlkPct,Percent Black,Double,Percent Black
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllAmerIn,Total American Indian and Alaska Native,Double,"Total American Indian and Alaska Native
"
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllAmerInPct,Percent American Indian and Alaska Native,Double,"Percent American Indian and Alaska Native
"
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllAsian,Total Asian,Double,Total Asian
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllAsianPct,Percent Asian,Double,No variable
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllNatHI,Total Native Hawaiian and Other Pacific Islander,Double,"Total Native Hawaiian and Other Pacific Islander
"
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,AllNatHIPct,Percent Native Hawaiian and Other Pacific Islander,Double,"Percent Native Hawaiian and Other Pacific Islander
"
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,HispTot,Total Hispanic,Double,Total Hispanic
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,HispPct,Percent Hispanic,Double,Percent Hispanic
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
DEMOGRAPHICS,ACS_Profile_09_13_Tract,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
﻿ECONOMY,EmploymentSites_2010,Point,OBJECTID,OBJECTID,OID,Internal feature number.
ECONOMY,EmploymentSites_2010,Point,Shape,SHAPE,Geometry,Feature geometry.
ECONOMY,EmploymentSites_2010,Point,DUNSNUMBER,DUNSNUMBER,String,"DUNS Number, where applicable. Some sites were not in NETS database, while others have multiple DUNS Numbers for same facility"
ECONOMY,EmploymentSites_2010,Point,Co_Name,CO_NAME,String,County
ECONOMY,EmploymentSites_2010,Point,Mun_Name,MUN_NAME,String,Municipality
ECONOMY,EmploymentSites_2010,Point,GEOID,GEOID,String,Unique ID of municipality
ECONOMY,EmploymentSites_2010,Point,COMPANY,COMPANY,String,Company Name
ECONOMY,EmploymentSites_2010,Point,STATE,STATE,String,State
ECONOMY,EmploymentSites_2010,Point,Emp10,EMP10,Double,Employment for site in 2010. 
ECONOMY,EmploymentCenters_2000,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
ECONOMY,EmploymentCenters_2000,Polygon,ECONOMY.EmploymentCenters_2000.AREA,ECONOMY.EmploymentCenters_2000.AREA,Double,No variable
ECONOMY,EmploymentCenters_2000,Polygon,Shape,Shape,Geometry,Feature geometry.
ECONOMY,EmploymentCenters_2000,Polygon,PERIMETER,PERIMETER,Double,No variable
ECONOMY,EmploymentCenters_2000,Polygon,GIS_ACRES,GIS_ACRES,Double,No variable
ECONOMY,EmploymentCenters_2000,Polygon,EMP_CNTS00,EMP_CNTS00,Double,No variable
ECONOMY,EmploymentCenters_2000,Polygon,CENTER00,CENTER00,String,No variable
ECONOMY,EmploymentCenters_2000,Polygon,SECTOR_00,SECTOR_00,String,No variable
ECONOMY,EmploymentCenters_2000,Polygon,COUNTY,COUNTY,String,No variable
ECONOMY,EmploymentCenters_2000,Polygon,STATE,STATE,String,No variable
ECONOMY,EmploymentCenters_2000,Polygon,TOTAL_EMP,TOTAL_EMP,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,AGR_MINING,AGR_MINING,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,CONSTRU,CONSTRU,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,MAN,MAN,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,TRANS_UTIL,TRANS_UTIL,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,WHOESALE,WHOESALE,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,RETAIL,RETAIL,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,FIRE,FIRE,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,SERVICE,SERVICE,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,GOV,GOV,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,MILITARY,MILITARY,Integer,No variable
ECONOMY,EmploymentCenters_2000,Polygon,EMP_CNTS90,EMP_CNTS90,String,No variable
ECONOMY,EmploymentCenters_2000,Polygon,CENTER90,CENTER90,String,No variable
ECONOMY,EmploymentCenters_2000,Polygon,STATUS_90,STATUS_90,String,No variable
ECONOMY,EmploymentCenters_2000,Polygon,SECTOR_90,SECTOR_90,String,No variable
ECONOMY,EmploymentCenters_2000,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
ECONOMY,EmploymentCenters_2000,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
ECONOMY,EmploymentCenters_1990,Polygon,Shape,Shape,Geometry,Feature geometry.
ECONOMY,EmploymentCenters_1990,Polygon,COUNTY,COUNTY,String,No variable
ECONOMY,EmploymentCenters_1990,Polygon,FIPS,FIPS,String,No variable
ECONOMY,EmploymentCenters_1990,Polygon,Magnitude_,Magnitude_,Double,No variable
ECONOMY,EmploymentCenters_1990,Polygon,CENTERNAME,CENTERNAME,String,No variable
ECONOMY,EmploymentCenters_1990,Polygon,TOTEMPPERS,TOTEMPPERS,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,AGRI,AGRI,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,CONST,CONST,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,MANU,MANU,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,TRANS,TRANS,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,WHOLE,WHOLE,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,RETAIL,RETAIL,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,FIRE,FIRE,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,MILITARY,MILITARY,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,SERV,SERV,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,GOV,GOV,Integer,No variable
ECONOMY,EmploymentCenters_1990,Polygon,ACRES,ACRES,Double,No variable
ECONOMY,EmploymentCenters_1990,Polygon,emp_center,emp_center,String,No variable
ECONOMY,EmploymentCenters_1990,Polygon,STATE,STATE,String,No variable
ECONOMY,EmploymentCenters_1990,Polygon,Status,Status,String,No variable
ECONOMY,EmploymentCenters_1990,Polygon,Sector_90,Sector_90,String,No variable
ECONOMY,EmploymentCenters_1990,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
ECONOMY,EmploymentCenters_1990,Polygon,MIN_,MIN_,SmallInteger,No variable
ECONOMY,EmploymentCenters_1990,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
ECONOMY,EmploymentCenters_1990,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
ECONOMY,EmploymentCenters_2010,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
ECONOMY,EmploymentCenters_2010,Polygon,Shape,Shape,Geometry,Feature geometry.
ECONOMY,EmploymentCenters_2010,Polygon,STATE,STATE,String,State
ECONOMY,EmploymentCenters_2010,Polygon,Counties,Counties,String,County
ECONOMY,EmploymentCenters_2010,Polygon,ID,ID,String,No variable
ECONOMY,EmploymentCenters_2010,Polygon,Name,Name,String,Name
ECONOMY,EmploymentCenters_2010,Polygon,Emp10,Emp10,Double,"Employment in Centers, 2010"
ECONOMY,EmploymentCenters_2010,Polygon,Ag,Ag,Double,"Agriculture, Forestry, Fishing, and Hunting/ Mining employment, 2010
"
ECONOMY,EmploymentCenters_2010,Polygon,Con,Con,Double,"Construction employment, 2010
"
ECONOMY,EmploymentCenters_2010,Polygon,Manu,Manu,Double,"manufacturing employment, 2010"
ECONOMY,EmploymentCenters_2010,Polygon,Trans,Trans,Double,"Transportation and Warehousing/Utilities employment, 2010
"
ECONOMY,EmploymentCenters_2010,Polygon,Whole,Whole,Double,"Wholesale Trade employment, 2010"
ECONOMY,EmploymentCenters_2010,Polygon,Retail,Retail,Double,"Retail Trade employment, 2010"
ECONOMY,EmploymentCenters_2010,Polygon,Finance,Finance,Double,Finance and Insurance/ Real Estate employment 2010
ECONOMY,EmploymentCenters_2010,Polygon,Service,Service,Double,"Services (except Public Administration) employment, 2010"
ECONOMY,EmploymentCenters_2010,Polygon,ECONOMY.EmploymentCenters_2010.AREA,ECONOMY.EmploymentCenters_2010.AREA,Double,No variable
ECONOMY,EmploymentCenters_2010,Polygon,PubAdmin,PubAdmin,Double,Public Administration/ Military employment 2010
ECONOMY,EmploymentCenters_2010,Polygon,Density,Density,Double,Density (Employees per acre)
ECONOMY,EmploymentCenters_2010,Polygon,Magtd,Magtd,Double,Center Magnitude (Percentage of Sub-Region's Employment)
ECONOMY,EmploymentCenters_2010,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
ECONOMY,EmploymentCenters_2010,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
ECONOMY,NETS_2010,Point,OBJECTID,OBJECTID,OID,Internal feature number.
ECONOMY,NETS_2010,Point,Shape,SHAPE,Geometry,Feature geometry.
ECONOMY,NETS_2010,Point,DUNSNUMBER,DUNSNUMBER,String,"D-U-N-S® Establishment Number
"
ECONOMY,NETS_2010,Point,Source,SOURCE,String,No variable
ECONOMY,NETS_2010,Point,COMPANY,COMPANY,String,Business Name
ECONOMY,NETS_2010,Point,TRADENAME,TRADENAME,String,"Trade Name
"
ECONOMY,NETS_2010,Point,Address,ADDRESS,String,"Street Address
"
ECONOMY,NETS_2010,Point,City,CITY,String,City Name
ECONOMY,NETS_2010,Point,State,STATE,String,State Postal Abbreviation
ECONOMY,NETS_2010,Point,ZIP,ZIP,String,5-Digit Postal ZIP Code
ECONOMY,NETS_2010,Point,Adopt_CoName,ADOPT_CONAME,String,"County where point was originally geocoded for the Adopted Forecast, Employment HAS TO adhere to Adopted Forecast for 2010
"
ECONOMY,NETS_2010,Point,Study_CoName,STUDY_CONAME,String,"County name of our latest best effort to find the record's actual location, 
Employment DOES NOT have to adhere to Adopted Forecast for 2010

"
ECONOMY,NETS_2010,Point,Adopt_MunName,ADOPT_MUNNAME,String,"MCD (MCD) where point was originally geocoded for the Adopted Forecast, Employment HAS TO adhere to Adopted Forecast for 2010
"
ECONOMY,NETS_2010,Point,Study_MunName,STUDY_MUNNAME,String,"Municipality name of our latest best effort to find the record's actual location, Employment DOES NOT have to adhere to Adopted Forecast for 2010"
ECONOMY,NETS_2010,Point,STUDY_GEOID,STUDY_GEOID,String,"Municipality GEOID of our latest best effort to find the record's actual location, Employment DOES NOT have to adhere to Adopted Forecast for 2010"
ECONOMY,NETS_2010,Point,ZIP4,ZIP4,String,"4-Digit  ZIP Code Extension
"
ECONOMY,NETS_2010,Point,Study_TAZ,STUDY_TAZ,Double,"TAZ of our latest best effort to find the record's actual location, Employment DOES NOT have to adhere to Adopted Forecast for 2010
"
ECONOMY,NETS_2010,Point,ADOPT_TAZ,ADOPT_TAZ,Double,"TAZ within the MCD where record was assigned for Adopted Forecast, Employment HAS TO adhere to Adopted Forecast for 2010

"
ECONOMY,NETS_2010,Point,ADOPT_Emp,ADOPT_EMP,Integer,"Number of employees assigned to this record that, combined with other records in that MCD, will total the adopted forecast for that MCD, Employment HAS TO adhere to Adopted Forecast for 2010"
ECONOMY,NETS_2010,Point,Study_Emp,STUDY_EMP,Integer,"Number of employees from our latest best effort to find the record's actual location, Employment DOES NOT have to adhere to Adopted Forecast for 2010
"
ECONOMY,NETS_2010,Point,TIM2SectorCode,TIM2SECTORCODE,String,No variable
ECONOMY,NETS_2010,Point,TIMSECTORFLAG,TIMSECTORFLAG,SmallInteger,"If not <null>, code used to explain issues with data. "
ECONOMY,NETS_2010,Point,TIM2SECTOR,TIM2SECTOR,String,"Sector Classification for TIM 2.0 Model
"
ECONOMY,NETS_2010,Point,NAICS_6DIG,NAICS_6DIG,String,"6-digit NAICS Code
"
ECONOMY,NETS_2010,Point,NAICS_2DIG,NAICS_2DIG,String,"2-digit NAICS Code
"
ECONOMY,NETS_2010,Point,NAICS_IND,NAICS_IND,String,No variable
ECONOMY,NETS_2010,Point,ADDED,ADDED,String,No variable
ECONOMY,NETS_2010,Point,NOTES,NOTES,String,No variable
ECONOMY,NETS_2010,Point,Adopt_GEOID,ADOPT_GEOID,String,"Municipality GEOID of MCD where record was assigned for Adopted Forecast. Employment HAS TO adhere to Adopted Forecast for 2010

"
﻿ENVIRONMENT,NJ_KnownContaminatedSites,Point,OBJECTID,OBJECTID,OID,Internal feature number.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,SITE_ID,SITE_ID,Integer,Agency Tracking Identifier Number used in Masterfile to denote a specific site.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,PI_NAME,PI_NAME,String,Site name as it appears in the KCS report.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,ADDRESS,ADDRESS,String,Street address as it appears in KCS report.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,PI_NUMBER,PI_NUMBER,String,Agency Tracking Identifier Number - Program Interest Number. Used in Mastefile to denote a specific case.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,LEAD,LEAD,String,The program with the lead for a particular site
ENVIRONMENT,NJ_KnownContaminatedSites,Point,STATUS,STATUS,String,Site Assignment Status
ENVIRONMENT,NJ_KnownContaminatedSites,Point,STATUS_DT,STATUS_DT,Date,The date on which the remedial status was designated.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,REM_LEVEL,REM_LEVEL,String,Number of AOCs associated with a Site - tracked for fee billing purposes.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,REMEDIAL_L,REMEDIAL_L,String,Additional Fee Categories for fee billing purposes
ENVIRONMENT,NJ_KnownContaminatedSites,Point,CEA_STATUS,CEA_STATUS,String,Denotes is a classification exception area has been applied to the site.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,CEA_DATE,CEA_DATE,Date,Date CEA was established
ENVIRONMENT,NJ_KnownContaminatedSites,Point,DN_STATUS,DN_STATUS,String,Denotes is a deed notice area has been applied to the site.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,DN_DATE,DN_DATE,Date,The date a deed notice was established
ENVIRONMENT,NJ_KnownContaminatedSites,Point,EC_STATUS,EC_STATUS,String,Denotes the presence of physical devices to limit public and environmental exposure to on-site soil or groundwater exposure.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,EC_DATE,EC_DATE,Date,Date the most recent engineering control was put in place.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,NPL_STATUS,NPL_STATUS,String,National Priority List status.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,NPL_DATE,NPL_DATE,Date,Date the NPL status was last changed
ENVIRONMENT,NJ_KnownContaminatedSites,Point,COORDINATE,COORDINATE,String,Describes the coordinate system for this data
ENVIRONMENT,NJ_KnownContaminatedSites,Point,UNK_SOURCE,UNK_SOURCE,String,Denotes if the suspected source of contamination is unknown.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,CATEGORY,CATEGORY,String,Description of contaminant source and case status.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,COUNTY,COUNTY,String,County where the site is located.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,MUNIC,MUNIC,String,Municipality where the site is located.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,COMU_CODE,COMU_CODE,String,Community code for the municipality within which the site is located.
ENVIRONMENT,NJ_KnownContaminatedSites,Point,ZIP_CODE,ZIP_CODE,String,Zip Code where the site is located
